ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300014.SZ,20190102,15.83,16.22,15.66,15.91,15.72,0.19,1.2087,159787.62,255536.965
300014.SZ,20190103,15.9,16.43,15.9,16.05,15.91,0.14,0.8799,185942.24,300718.086
300014.SZ,20190104,15.82,16.24,15.41,15.92,16.05,-0.13,-0.81,217772.29,344093.518
300014.SZ,20190107,15.95,16.17,15.41,16.16,15.92,0.24,1.5075,229525.65,362032.398
300014.SZ,20190108,16.01,17.78,15.91,17.55,16.16,1.39,8.6015,455756.87,780524.877
300014.SZ,20190109,17.1,17.1,16.22,16.52,17.55,-1.03,-5.8689,443944.39,738441.648
300014.SZ,20190110,16.53,16.67,16.13,16.33,16.52,-0.19,-1.1501,191744.04,313324.525
300014.SZ,20190111,16.23,16.36,16.03,16.28,16.33,-0.05,-0.3062,126265.92,204384.48
300014.SZ,20190114,16.06,16.48,16.06,16.24,16.28,-0.04,-0.2457,89253.65,145423.615
300014.SZ,20190115,16.11,16.57,16.11,16.47,16.24,0.23,1.4163,128984.66,211278.314
300014.SZ,20190116,16.47,16.49,16.04,16.12,16.47,-0.35,-2.1251,115842.82,187462.112
300014.SZ,20190117,16.12,16.28,15.46,15.54,16.12,-0.58,-3.598,139176.98,220229.149
300014.SZ,20190118,15.7,16.06,15.63,15.99,15.54,0.45,2.8958,136930.84,217972.483
300014.SZ,20190121,16.02,16.25,15.87,16.24,15.99,0.25,1.5635,120433.66,193910.965
300014.SZ,20190122,16.1,16.8,16.0,16.25,16.24,0.01,0.0616,180436.4,296930.896
300014.SZ,20190123,16.33,16.59,16.0,16.4,16.25,0.15,0.9231,147177.9,240299.68
300014.SZ,20190124,16.34,17.28,16.22,16.91,16.4,0.51,3.1098,294093.94,495813.588
300014.SZ,20190125,16.88,18.38,16.85,17.77,16.91,0.86,5.0857,369464.79,654112.752
300014.SZ,20190128,17.77,18.35,17.66,17.67,17.77,-0.1,-0.5627,201492.18,360803.147
300014.SZ,20190129,17.84,18.07,17.41,17.71,17.67,0.04,0.2264,190484.1,339133.936
300014.SZ,20190130,17.59,17.95,17.42,17.42,17.71,-0.29,-1.6375,118545.15,209231.704
300014.SZ,20190131,17.6,17.98,17.01,17.29,17.42,-0.13,-0.7463,164929.73,289079.183
300014.SZ,20190201,17.5,18.48,17.49,18.24,17.29,0.95,5.4945,218397.87,396074.306
300014.SZ,20190211,18.32,19.05,18.23,18.89,18.24,0.65,3.5636,224965.84,420359.907
300014.SZ,20190212,18.88,19.16,18.6,18.89,18.89,0.0,0.0,147529.86,278038.698
300014.SZ,20190213,18.9,19.05,18.6,18.78,18.89,-0.11,-0.5823,183396.85,344157.678
300014.SZ,20190214,18.7,19.59,18.52,19.14,18.78,0.36,1.9169,229929.84,440458.068
300014.SZ,20190215,18.98,18.98,18.4,18.48,19.14,-0.66,-3.4483,201235.72,374357.743
300014.SZ,20190218,18.18,19.06,18.16,19.01,18.48,0.53,2.868,183870.16,344803.428
300014.SZ,20190219,19.33,19.39,18.42,18.66,19.01,-0.35,-1.8411,193352.93,363994.823
300014.SZ,20190220,18.83,19.28,18.6,18.75,18.66,0.09,0.4823,161279.15,304908.981
300014.SZ,20190221,18.8,19.34,18.46,18.81,18.75,0.06,0.32,222540.0,421194.222
300014.SZ,20190222,18.67,18.96,18.63,18.85,18.81,0.04,0.2127,163245.47,306490.596
300014.SZ,20190225,19.2,20.34,19.2,20.19,18.85,1.34,7.1088,373004.13,737939.944
300014.SZ,20190226,20.2,21.65,20.1,20.6,20.19,0.41,2.0307,360365.26,755022.408
300014.SZ,20190227,20.6,21.2,19.46,19.83,20.6,-0.77,-3.7379,253285.32,511743.561
300014.SZ,20190228,20.07,20.7,19.8,20.38,19.83,0.55,2.7736,199621.23,405472.603
300014.SZ,20190301,20.33,22.2,20.02,22.2,20.38,1.82,8.9303,388148.85,819763.927
300014.SZ,20190304,22.28,22.69,21.61,22.04,22.2,-0.16,-0.7207,342866.22,758297.606
300014.SZ,20190305,21.9,22.75,21.8,22.37,22.04,0.33,1.4973,238222.81,529835.283
300014.SZ,20190306,22.2,22.63,21.9,22.38,22.37,0.01,0.0447,237817.26,528891.923
300014.SZ,20190307,22.71,24.6,22.71,23.28,22.38,0.9,4.0214,374161.52,881742.741
300014.SZ,20190308,22.61,23.98,22.02,22.8,23.28,-0.48,-2.0619,304814.79,712949.408
300014.SZ,20190311,23.01,25.0,23.0,25.0,22.8,2.2,9.6491,379613.35,915844.194
300014.SZ,20190312,25.48,25.6,24.65,25.45,25.0,0.45,1.8,369432.46,923766.25
