ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601988.SH,20200102,3.71,3.74,3.7,3.72,3.69,0.03,0.813,1389909.99,517677.569
601988.SH,20200103,3.73,3.73,3.7,3.71,3.72,-0.01,-0.2688,857384.14,318451.779
601988.SH,20200106,3.7,3.72,3.68,3.69,3.71,-0.02,-0.5391,1371085.15,507089.538
601988.SH,20200107,3.69,3.74,3.69,3.72,3.69,0.03,0.813,1565238.2,582835.385
601988.SH,20200108,3.71,3.71,3.68,3.69,3.72,-0.03,-0.8065,1042787.56,385355.653
601988.SH,20200109,3.71,3.71,3.68,3.69,3.69,0.0,0.0,749714.43,276988.12
601988.SH,20200110,3.69,3.7,3.68,3.69,3.69,0.0,0.0,538334.54,198636.22
601988.SH,20200113,3.7,3.7,3.68,3.7,3.69,0.01,0.271,537304.88,198075.977
601988.SH,20200114,3.7,3.71,3.69,3.69,3.7,-0.01,-0.2703,733156.14,271401.452
601988.SH,20200115,3.7,3.7,3.66,3.67,3.69,-0.02,-0.542,677662.72,249199.279
601988.SH,20200116,3.68,3.68,3.65,3.65,3.67,-0.02,-0.545,883941.09,323356.85
601988.SH,20200117,3.65,3.67,3.65,3.65,3.65,0.0,0.0,642485.73,234889.781
601988.SH,20200120,3.65,3.67,3.64,3.66,3.65,0.01,0.274,676326.56,247328.426
601988.SH,20200121,3.65,3.66,3.64,3.64,3.66,-0.02,-0.5464,1032569.46,376391.787
601988.SH,20200122,3.64,3.65,3.62,3.64,3.64,0.0,0.0,998820.26,363233.784
601988.SH,20200123,3.64,3.64,3.6,3.61,3.64,-0.03,-0.8242,1413348.73,511803.559
601988.SH,20200203,3.41,3.52,3.36,3.43,3.61,-0.18,-4.9861,2615174.22,897228.515
601988.SH,20200204,3.42,3.53,3.41,3.5,3.43,0.07,2.0408,1705844.98,592455.302
601988.SH,20200205,3.5,3.52,3.47,3.5,3.5,0.0,0.0,1086777.26,380227.929
601988.SH,20200206,3.52,3.52,3.48,3.51,3.5,0.01,0.2857,1123485.85,393076.818
601988.SH,20200207,3.49,3.51,3.48,3.51,3.51,0.0,0.0,747153.52,260941.449
601988.SH,20200210,3.49,3.51,3.48,3.5,3.51,-0.01,-0.2849,773106.78,270223.16
601988.SH,20200211,3.51,3.54,3.5,3.53,3.5,0.03,0.8571,1007720.33,355240.357
601988.SH,20200212,3.53,3.55,3.52,3.54,3.53,0.01,0.2833,769606.59,272355.031
601988.SH,20200213,3.54,3.55,3.53,3.53,3.54,-0.01,-0.2825,746296.71,264202.86
601988.SH,20200214,3.52,3.57,3.52,3.56,3.53,0.03,0.8499,655540.28,232856.023
601988.SH,20200217,3.56,3.61,3.55,3.6,3.56,0.04,1.1236,913393.3,327517.286
601988.SH,20200218,3.59,3.61,3.58,3.58,3.6,-0.02,-0.5556,803011.4,288669.233
601988.SH,20200219,3.59,3.63,3.58,3.6,3.58,0.02,0.5587,926751.06,334672.661
