ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600276.SH,20200102,88.0,88.1,86.85,87.68,87.52,0.16,0.1828,210809.91,1843430.819
600276.SH,20200103,88.02,88.2,85.7,85.95,87.68,-1.73,-1.9731,218177.79,1888231.586
600276.SH,20200106,85.55,85.71,83.55,84.09,85.95,-1.86,-2.164,297348.39,2508527.265
600276.SH,20200107,84.1,85.43,83.68,84.87,84.09,0.78,0.9276,189409.18,1603978.43
600276.SH,20200108,84.03,84.84,84.0,84.68,84.87,-0.19,-0.2239,123041.71,1038810.518
600276.SH,20200109,85.0,87.2,84.97,86.88,84.68,2.2,2.598,260171.92,2246442.616
600276.SH,20200110,87.4,88.5,87.1,87.5,86.88,0.62,0.7136,232566.65,2041426.812
600276.SH,20200113,88.38,88.48,86.5,87.84,87.5,0.34,0.3886,215037.04,1878457.191
600276.SH,20200114,87.8,87.8,86.08,86.51,87.84,-1.33,-1.5141,214681.24,1864841.428
600276.SH,20200115,86.65,87.95,86.06,86.93,86.51,0.42,0.4855,164960.87,1436762.675
600276.SH,20200116,87.64,87.75,85.6,86.44,86.93,-0.49,-0.5637,207123.94,1785398.548
600276.SH,20200117,86.5,90.68,86.5,90.66,86.44,4.22,4.882,526241.17,4707819.765
600276.SH,20200120,92.78,93.48,89.08,90.1,90.66,-0.56,-0.6177,293527.13,2653002.81
600276.SH,20200121,90.1,91.99,89.86,90.37,90.1,0.27,0.2997,199509.39,1809663.671
600276.SH,20200122,90.35,91.18,89.51,90.33,90.37,-0.04,-0.0443,162262.39,1464485.309
600276.SH,20200123,90.02,90.6,87.2,87.99,90.33,-2.34,-2.5905,237015.55,2099350.021
600276.SH,20200203,80.58,86.88,80.4,85.46,87.99,-2.53,-2.8753,410420.08,3455638.211
600276.SH,20200204,85.44,88.08,83.46,86.75,85.46,1.29,1.5095,324330.85,2781000.93
600276.SH,20200205,87.0,88.97,86.29,88.91,86.75,2.16,2.4899,296758.28,2594153.242
600276.SH,20200206,89.45,91.4,88.29,90.09,88.91,1.18,1.3272,308324.8,2772379.774
600276.SH,20200207,90.5,90.6,87.84,89.65,90.09,-0.44,-0.4884,224676.53,2000843.763
600276.SH,20200210,88.7,88.9,87.3,88.5,89.65,-1.15,-1.2828,165484.22,1459245.759
600276.SH,20200211,89.0,90.89,88.51,90.15,88.5,1.65,1.8644,229187.42,2068042.638
600276.SH,20200212,90.51,92.96,90.3,92.96,90.15,2.81,3.117,249630.47,2304729.552
600276.SH,20200213,93.21,93.64,91.26,91.45,92.96,-1.51,-1.6244,185216.31,1705612.843
600276.SH,20200214,91.65,92.45,91.01,91.55,91.45,0.1,0.1093,150103.25,1377251.11
600276.SH,20200217,91.55,92.79,91.05,92.38,91.55,0.83,0.9066,162569.91,1497322.211
600276.SH,20200218,92.39,93.55,90.24,90.6,92.38,-1.78,-1.9268,227545.16,2074194.351
600276.SH,20200219,90.39,90.9,89.39,89.68,90.6,-0.92,-1.0155,168513.31,1515228.293
600276.SH,20200220,90.18,91.08,89.25,90.8,89.68,1.12,1.2489,160275.53,1451548.142
600276.SH,20200221,90.31,90.7,89.88,90.2,90.8,-0.6,-0.6608,193347.18,1743549.903
600276.SH,20200224,89.97,90.05,87.55,88.38,90.2,-1.82,-2.0177,279507.56,2473859.353
600276.SH,20200225,87.37,89.99,87.2,88.31,88.38,-0.07,-0.0792,231843.51,2056139.171
600276.SH,20200226,87.9,87.99,86.5,86.68,88.31,-1.63,-1.8458,229985.36,2000880.351
600276.SH,20200227,87.0,88.0,86.3,87.21,86.68,0.53,0.6114,190021.79,1655869.339
600276.SH,20200228,86.0,86.58,83.66,84.09,87.21,-3.12,-3.5776,269596.78,2290273.511
600276.SH,20200302,85.05,86.41,83.12,85.2,84.09,1.11,1.32,269891.62,2293961.247
600276.SH,20200303,86.26,89.25,86.26,88.34,85.2,3.14,3.6854,292429.99,2585791.39
600276.SH,20200304,88.0,88.11,86.4,87.8,88.34,-0.54,-0.6113,150531.0,1316422.943
600276.SH,20200305,89.61,92.5,89.01,91.7,87.8,3.9,4.4419,441925.55,4032311.153
600276.SH,20200306,92.0,93.8,91.7,92.25,91.7,0.55,0.5998,312582.61,2902987.358
600276.SH,20200309,90.05,91.3,88.79,88.89,92.25,-3.36,-3.6423,328201.79,2951425.664
600276.SH,20200310,89.25,91.6,88.15,90.6,88.89,1.71,1.9237,262844.68,2370345.097
600276.SH,20200311,91.79,91.79,88.81,89.03,90.6,-1.57,-1.7329,160102.43,1436872.955
600276.SH,20200312,87.51,89.0,86.0,86.38,89.03,-2.65,-2.9765,250774.54,2177872.617
600276.SH,20200313,82.2,86.0,82.0,84.7,86.38,-1.68,-1.9449,349671.3,2922931.307
600276.SH,20200316,85.0,85.7,81.55,82.05,84.7,-2.65,-3.1287,289940.95,2414261.469
600276.SH,20200317,82.05,83.96,79.08,81.09,82.05,-0.96,-1.17,272934.7,2216055.124
600276.SH,20200318,81.2,84.26,80.29,80.6,81.09,-0.49,-0.6043,283896.86,2335986.719
600276.SH,20200319,80.5,81.8,77.18,79.0,80.6,-1.6,-1.9851,322310.88,2538661.497
600276.SH,20200320,79.98,80.99,78.66,80.16,79.0,1.16,1.4684,248832.24,1986863.668
600276.SH,20200323,80.0,83.49,79.31,82.3,80.16,2.14,2.6697,415207.7,3397352.302
600276.SH,20200324,83.04,86.0,82.88,85.66,82.3,3.36,4.0826,319005.49,2710737.795
600276.SH,20200325,88.15,89.98,86.61,88.97,85.66,3.31,3.8641,318446.47,2820988.078
600276.SH,20200326,88.9,91.5,88.15,90.28,88.97,1.31,1.4724,317703.56,2877001.105
600276.SH,20200327,91.05,93.25,90.08,90.89,90.28,0.61,0.6757,284698.59,2609107.608
600276.SH,20200330,90.0,92.45,88.68,90.7,90.89,-0.19,-0.209,256846.44,2322353.833
600276.SH,20200331,91.17,92.18,90.0,92.03,90.7,1.33,1.4664,263044.68,2400236.989
600276.SH,20200401,91.38,91.49,89.2,90.0,92.03,-2.03,-2.2058,193044.98,1744533.553
600276.SH,20200402,90.05,91.99,89.62,91.85,90.0,1.85,2.0556,181388.7,1648761.214
600276.SH,20200403,91.8,95.0,91.53,93.73,91.85,1.88,2.0468,292103.44,2735078.003
600276.SH,20200407,94.5,95.98,93.58,95.5,93.73,1.77,1.8884,237684.03,2257928.667
600276.SH,20200408,94.9,96.5,94.23,94.78,95.5,-0.72,-0.7539,161198.58,1536416.732
600276.SH,20200409,94.79,97.8,94.45,96.79,94.78,2.01,2.1207,177080.66,1710399.981
600276.SH,20200410,96.78,99.68,95.9,96.21,96.79,-0.58,-0.5992,171076.28,1670871.609
600276.SH,20200413,96.98,97.37,95.28,96.67,96.21,0.46,0.4781,93329.25,900406.333
600276.SH,20200414,97.72,98.54,96.08,98.49,96.67,1.82,1.8827,193455.08,1889381.723
600276.SH,20200415,98.51,99.55,96.88,97.43,98.49,-1.06,-1.0763,144663.07,1415306.445
600276.SH,20200416,96.17,97.92,95.52,97.41,97.43,-0.02,-0.0205,139842.86,1358631.624
600276.SH,20200417,97.55,98.2,96.36,96.6,97.41,-0.81,-0.8315,147495.45,1432127.41
600276.SH,20200420,96.6,97.5,96.01,96.7,96.6,0.1,0.1035,128541.9,1242369.641
600276.SH,20200421,97.0,97.02,94.25,95.3,96.7,-1.4,-1.4478,183203.23,1741681.263
600276.SH,20200422,95.29,97.5,94.11,97.5,95.3,2.2,2.3085,177450.49,1708014.972
600276.SH,20200423,98.0,98.77,95.0,96.05,97.5,-1.45,-1.4872,193765.77,1870197.545
600276.SH,20200424,95.98,95.99,94.5,95.28,96.05,-0.77,-0.8017,108507.01,1032161.869
600276.SH,20200427,95.9,97.3,94.29,96.35,95.28,1.07,1.123,183859.78,1769049.089
600276.SH,20200428,96.4,97.0,95.05,96.05,96.35,-0.3,-0.3114,221291.79,2124684.725
600276.SH,20200429,95.56,96.0,91.65,93.39,96.05,-2.66,-2.7694,241029.82,2258366.953
600276.SH,20200430,93.4,94.6,92.44,93.0,93.39,-0.39,-0.4176,196497.46,1838839.151
600276.SH,20200506,92.51,96.42,92.1,96.42,93.0,3.42,3.6774,260013.73,2455778.612
600276.SH,20200507,96.55,97.33,95.6,96.6,96.42,0.18,0.1867,124586.0,1201384.79
600276.SH,20200508,96.96,98.69,96.43,97.05,96.6,0.45,0.4658,167320.86,1633145.984
600276.SH,20200511,96.7,96.78,93.39,93.68,97.05,-3.37,-3.4724,329389.74,3102541.443
600276.SH,20200512,93.68,95.53,93.52,95.44,93.68,1.76,1.8787,182856.28,1732154.239
600276.SH,20200513,95.44,97.0,94.1,95.7,95.44,0.26,0.2724,224920.09,2144887.797
600276.SH,20200514,95.46,98.0,94.7,97.2,95.7,1.5,1.5674,222616.79,2155706.452
600276.SH,20200515,97.8,98.15,94.51,94.83,97.2,-2.37,-2.4383,253660.6,2426297.766
600276.SH,20200518,94.95,98.2,94.1,97.2,94.83,2.37,2.4992,301163.21,2909787.6
600276.SH,20200519,99.0,99.97,97.31,97.94,97.2,0.74,0.7613,185348.38,1822548.174
600276.SH,20200520,98.52,99.97,97.15,97.9,97.94,-0.04,-0.0408,193245.58,1903175.329
600276.SH,20200521,98.3,101.0,98.03,99.74,97.9,1.84,1.8795,270698.81,2696444.112
600276.SH,20200522,99.77,99.88,95.38,95.88,99.74,-3.86,-3.8701,284477.85,2753874.329
600276.SH,20200525,80.6,81.73,80.05,80.95,79.71,1.24,1.5556,199368.39,1612062.894
600276.SH,20200526,80.65,81.9,80.26,81.5,80.95,0.55,0.6794,211371.0,1715356.622
600276.SH,20200527,81.13,81.13,78.41,79.87,81.5,-1.63,-2.0,311442.12,2473825.775
600276.SH,20200528,79.71,79.93,77.33,78.5,79.87,-1.37,-1.7153,231916.84,1821259.569
600276.SH,20200529,78.1,79.35,77.8,78.7,78.5,0.2,0.2548,173189.68,1364918.181
600276.SH,20200601,79.8,80.8,79.59,80.22,78.7,1.52,1.9314,261484.02,2101270.422
600276.SH,20200602,80.27,80.6,79.53,80.4,80.22,0.18,0.2244,176093.19,1410531.585
600276.SH,20200603,80.66,80.79,79.9,80.17,80.4,-0.23,-0.2861,209537.71,1681758.206
600276.SH,20200604,80.58,81.26,79.91,81.2,80.17,1.03,1.2848,209797.92,1692441.924
600276.SH,20200605,81.2,82.32,80.42,82.3,81.2,1.1,1.3547,185789.31,1515416.333
600276.SH,20200608,82.52,82.69,79.68,80.3,82.3,-2.0,-2.4301,330382.99,2666552.97
